pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
-150,z,,,,,5,3,23,3,204.2338327000616,,204.2186623000307,204.2338327000616,205.21782180003356,205.21782180003356,205.21782180003356,205.21782180003356,205.23086550005246,206.23063860007096,206.23063860007096,206.84854750009254,z,1,0.604727300000377,None,640359,001,2024-10-11_12h17.30.967,motor sequence learning,2024.1.5,None,2024-10-11 12h17.43.770469 +0530,
-150,z,,,,,6,0,24,3,206.8665226000594,,206.85004130005836,206.8665226000594,207.84971680003218,207.84971680003218,207.84971680003218,207.84971680003218,207.86355050001293,208.86302000004798,208.86302000004798,209.7148277000524,z,1,0.8472986000124365,None,640359,001,2024-10-11_12h17.30.967,motor sequence learning,2024.1.5,None,2024-10-11 12h17.43.770469 +0530,
150,v,,,,,6,1,25,1,209.7322806000011,,209.71624200011138,209.7322806000011,210.71574530005455,210.71574530005455,210.71574530005455,210.71574530005455,210.72912370006088,211.72844250011258,211.72844250011258,213.04653210006654,v,1,1.3005704999668524,None,640359,001,2024-10-11_12h17.30.967,motor sequence learning,2024.1.5,None,2024-10-11 12h17.43.770469 +0530,
150,v,,,,,6,2,26,1,213.0645890000742,,213.04814420000184,213.0645890000742,214.04864310007542,214.04864310007542,214.04864310007542,214.04864310007542,214.06181199999992,215.0609427000163,215.0609427000163,216.16206820006482,v,1,1.0869453999912366,None,640359,001,2024-10-11_12h17.30.967,motor sequence learning,2024.1.5,None,2024-10-11 12h17.43.770469 +0530,
50,c,,,,,6,3,27,2,216.18003590009175,,216.16356260003522,216.18003590009175,217.16331750003155,217.16331750003155,217.16331750003155,217.16331750003155,217.17716860002838,218.17651420005132,218.17651420005132,218.99451050010975,c,1,0.8012447999790311,None,640359,001,2024-10-11_12h17.30.967,motor sequence learning,2024.1.5,None,2024-10-11 12h17.43.770469 +0530,
50,c,,,,,7,0,28,2,219.0120080000488,,218.99590259999968,219.0120080000488,219.99549730005674,219.99549730005674,219.99549730005674,219.99549730005674,220.00931920006406,221.00914660003036,221.00914660003036,221.7104718000628,c,1,0.6847182000055909,None,640359,001,2024-10-11_12h17.30.967,motor sequence learning,2024.1.5,None,2024-10-11 12h17.43.770469 +0530,
-50,x,,,,,7,1,29,0,221.72796230006497,,221.71222920005675,221.72796230006497,222.7119481000118,222.7119481000118,222.7119481000118,222.7119481000118,222.72526080009993,223.72439300001133,223.72439300001133,224.34262710006442,x,1,0.6038811999605969,None,640359,001,2024-10-11_12h17.30.967,motor sequence learning,2024.1.5,None,2024-10-11 12h17.43.770469 +0530,
-50,x,,,,,7,2,30,0,224.36039060004987,,224.3440253000008,224.36039060004987,225.34434930002317,225.34434930002317,225.34434930002317,225.34434930002317,225.35777150001377,226.35754680004902,226.35754680004902,227.17463130003307,x,1,0.8003554000752047,None,640359,001,2024-10-11_12h17.30.967,motor sequence learning,2024.1.5,None,2024-10-11 12h17.43.770469 +0530,
150,v,,,,,7,3,31,1,227.19306300010066,,227.1754356001038,227.19306300010066,228.17677260003984,228.17677260003984,228.17677260003984,228.17677260003984,228.18977440008894,229.18931820010766,229.18931820010766,230.0231506000273,v,1,0.8182683999184519,None,640359,001,2024-10-11_12h17.30.967,motor sequence learning,2024.1.5,None,2024-10-11 12h17.43.770469 +0530,
-50,x,,,,,8,0,32,0,230.04153760010377,,230.02416290005203,230.04153760010377,231.02539460000116,231.02539460000116,231.02539460000116,231.02539460000116,231.03900840005372,232.0382804000983,232.0382804000983,232.75596660003066,x,1,0.7009585999185219,None,640359,001,2024-10-11_12h17.30.967,motor sequence learning,2024.1.5,None,2024-10-11 12h17.43.770469 +0530,
-150,z,,,,,8,1,33,3,232.77415870002005,,232.7570299000945,232.77415870002005,233.75791820010636,233.75791820010636,233.75791820010636,233.75791820010636,233.77135680010542,234.7710164000746,234.7710164000746,235.6553072000388,z,1,0.86706000007689,None,640359,001,2024-10-11_12h17.30.967,motor sequence learning,2024.1.5,None,2024-10-11 12h17.43.770469 +0530,
-50,x,,,,,8,2,34,0,235.67372820002493,,235.6568492000224,235.67372820002493,236.65969840006437,236.65969840006437,236.65969840006437,236.65969840006437,236.67364180006552,237.6695928000845,237.6695928000845,238.471151500009,x,1,0.7882487000897527,None,640359,001,2024-10-11_12h17.30.967,motor sequence learning,2024.1.5,None,2024-10-11 12h17.43.770469 +0530,
150,v,,,,,8,3,35,1,238.48856210010126,,238.47273330006283,238.48856210010126,239.47264790011104,239.47264790011104,239.47264790011104,239.47264790011104,239.48580980009865,240.48575100000016,240.48575100000016,241.87046750006266,v,1,1.3760295000392944,None,640359,001,2024-10-11_12h17.30.967,motor sequence learning,2024.1.5,None,2024-10-11 12h17.43.770469 +0530,
150,v,,,,,9,0,36,1,241.88809380005114,,241.87195160007104,241.88809380005114,242.8718725000508,242.8718725000508,242.8718725000508,242.8718725000508,242.8847025000723,243.88401320006233,243.88401320006233,244.6530752000399,v,1,0.757791000069119,None,640359,001,2024-10-11_12h17.30.967,motor sequence learning,2024.1.5,None,2024-10-11 12h17.43.770469 +0530,
-150,z,,,,,9,1,37,3,244.6701242000563,,244.65608120011166,244.6701242000563,245.66747010010295,245.66747010010295,245.66747010010295,245.66747010010295,245.66747010010295,246.6667116000317,246.6667116000317,247.45195730007254,z,1,0.7702734000049531,None,640359,001,2024-10-11_12h17.30.967,motor sequence learning,2024.1.5,None,2024-10-11 12h17.43.770469 +0530,
-150,z,,,,,9,2,38,3,247.46963580010924,,247.45384540001396,247.46963580010924,248.45379520009737,248.45379520009737,248.45379520009737,248.45379520009737,248.4665778001072,249.4659384000115,249.4659384000115,250.35132350004278,z,1,0.8818803000031039,None,640359,001,2024-10-11_12h17.30.967,motor sequence learning,2024.1.5,None,2024-10-11 12h17.43.770469 +0530,
50,c,,,,,9,3,39,2,250.36852010001894,,250.35282060003374,250.36852010001894,251.35206570010632,251.35206570010632,251.35206570010632,251.35206570010632,251.36531130003277,252.36508350004442,252.36508350004442,253.36630130000412,c,1,0.9865334999049082,None,640359,001,2024-10-11_12h17.30.967,motor sequence learning,2024.1.5,None,2024-10-11 12h17.43.770469 +0530,
50,c,,,,,10,0,40,2,253.38367740006652,,253.36770880001131,253.38367740006652,254.3681756000733,254.3681756000733,254.3681756000733,254.3681756000733,254.38089800009038,255.38043500005733,255.38043500005733,256.0319967000978,c,1,0.6463600000133738,None,640359,001,2024-10-11_12h17.30.967,motor sequence learning,2024.1.5,None,2024-10-11 12h17.43.770469 +0530,
-150,z,,,,,10,1,41,3,256.04994630010333,,256.0334789000917,256.04994630010333,257.0329581000842,257.0329581000842,257.0329581000842,257.0329581000842,257.0469847000204,258.0462205000222,258.0462205000222,258.76534910011105,z,1,0.7105965000810102,None,640359,001,2024-10-11_12h17.30.967,motor sequence learning,2024.1.5,None,2024-10-11 12h17.43.770469 +0530,
-50,x,,,,,10,2,42,0,258.78204260009807,,258.76712270011194,258.78204260009807,259.7669655000791,259.7669655000791,259.7669655000791,259.7669655000791,259.77914440003224,260.778452700004,260.778452700004,261.430564600043,x,1,0.643372300080955,None,640359,001,2024-10-11_12h17.30.967,motor sequence learning,2024.1.5,None,2024-10-11 12h17.43.770469 +0530,
-50,x,,,,,10,3,43,0,261.44850590010174,,261.4319586000638,261.44850590010174,262.4336624001153,262.4336624001153,262.4336624001153,262.4336624001153,262.446837500087,263.4444672000827,263.4444672000827,264.3961569000967,x,1,0.9480940999928862,None,640359,001,2024-10-11_12h17.30.967,motor sequence learning,2024.1.5,None,2024-10-11 12h17.43.770469 +0530,
150,v,,,,,11,0,44,1,264.41356120002456,,264.39763870008755,264.41356120002456,265.3971783000743,265.3971783000743,265.3971783000743,265.3971783000743,265.410586800077,266.41031160007697,266.41031160007697,267.7609990000492,v,1,1.339750099927187,None,640359,001,2024-10-11_12h17.30.967,motor sequence learning,2024.1.5,None,2024-10-11 12h17.43.770469 +0530,
150,v,,,,,11,1,45,1,267.77895630011335,,267.76250550011173,267.77895630011335,268.7634747000411,268.7634747000411,268.7634747000411,268.7634747000411,268.7757063000463,269.7754241001094,269.7754241001094,270.66064690006897,v,1,0.8686387999914587,None,640359,001,2024-10-11_12h17.30.967,motor sequence learning,2024.1.5,None,2024-10-11 12h17.43.770469 +0530,
-50,x,,,,,11,2,46,0,270.6782464000862,,270.66217260004487,270.6782464000862,271.6615728000179,271.6615728000179,271.6615728000179,271.6615728000179,271.674958000076,272.6747210000176,272.6747210000176,273.44324100005906,x,1,0.7656443999148905,None,640359,001,2024-10-11_12h17.30.967,motor sequence learning,2024.1.5,None,2024-10-11 12h17.43.770469 +0530,
50,c,,,,,11,3,47,2,273.4604920001002,,273.4447100000689,273.4604920001002,274.4449273000937,274.4449273000937,274.4449273000937,274.4449273000937,274.4575516000623,275.4570460000541,275.4570460000541,276.9750860000495,c,1,1.5054358000634238,None,640359,001,2024-10-11_12h17.30.967,motor sequence learning,2024.1.5,None,2024-10-11 12h17.43.770469 +0530,
