num_distr,mouse.time,,,,,,,,,,,
5,1.5565902,,,,,,,,,,,
5,1.9157568,,,,,,,,,,,
10,1.9855272,,,,,,,,,,,
5,1.9333764,,,,,,,,,,,
10,4.4120302,,,,,,,,,,,
10,2.0746078,,,,,,,,,,,
10,2.7911887,,,,,,,,,,,
5,2.7379362,,,,,,,,,,,
10,2.0856255,,,,,,,,,,,
10,1.8686698,,,,,,,,,,,
10,2.1293924,,,,,,,,,,,
10,3.2800366,,,,,,,,,,,
5,1.5028797,,,,,,,,,,,
5,1.7727651,,,,,,,,,,,
10,2.5301006,,,,,,,,,,,
10,2.1610978,,,,,,,,,,,
10,2.7933321,,,,,,,,,,,
10,1.8620729,,,,,,,,,,,
5,1.5734338,,,,,,,,,,,
5,1.8887078,,,,,,,,,,,
10,1.7638058,,,,,,,,,,,
5,1.770192,,,,,,,,,,,
5,1.7443653,,,,,,,,,,,
5,1.7015168,,,,,,,,,,,
10,1.7294892,,,,,,,,,,,
10,1.4525699,,,,,,,,,,,
10,1.6936965,,,,,,,,,,,
5,1.4982682,,,,,,,,,,,
5,2.5744988,,,,,,,,,,,
10,2.0264354,,,,,,,,,,,
10,4.1574772,,,,,,,,,,,
10,2.7251458,,,,,,,,,,,
5,3.4625855,,,,,,,,,,,
5,2.2627069,,,,,,,,,,,
10,1.8807988,,,,,,,,,,,
5,2.5809038,,,,,,,,,,,
5,1.5849754,,,,,,,,,,,
10,1.899372,,,,,,,,,,,
5,1.7281967,,,,,,,,,,,
5,1.809799,,,,,,,,,,,
5,1.7514302,,,,,,,,,,,
5,1.8548272,,,,,,,,,,,
10,1.9261857,,,,,,,,,,,
5,2.2651883,,,,,,,,,,,
10,1.4328342,,,,,,,,,,,
5,1.6648793,,,,,,,,,,,
5,2.2951113,,,,,,,,,,,
10,3.9951265,,,,,,,,,,,
10,2.9435987,,,,,,,,,,,
5,2.1446167,,,,,,,,,,,
10,2.9234741,,,,,,,,,,,
5,2.2518384,,,,,,,,,,,
10,3.2994287,,,,,,,,,,,
10,1.6907679,,,,,,,,,,,
10,1.7108399,,,,,,,,,,,
5,1.7338851,,,,,,,,,,,
5,2.5096228,,,,,,,,,,,
10,1.6984678,,,,,,,,,,,
10,2.4312634,,,,,,,,,,,
10,3.301564,,,,,,,,,,,
10,2.9200479,,,,,,,,,,,
5,6.3353188,,,,,,,,,,,
5,1.9785008,,,,,,,,,,,
5,1.9485243,,,,,,,,,,,
10,3.5589843,,,,,,,,,,,
10,2.3798461,,,,,,,,,,,
5,2.5791851,,,,,,,,,,,
10,4.0553172,,,,,,,,,,,
10,2.4871709,,,,,,,,,,,
5,1.8657114,,,,,,,,,,,
5,3.1265038,,,,,,,,,,,
10,3.1875913,,,,,,,,,,,
10,2.5268183,,,,,,,,,,,
10,3.6728388,,,,,,,,,,,
5,2.480466,,,,,,,,,,,
5,1.4334221,,,,,,,,,,,
5,1.4499047,,,,,,,,,,,
5,1.9125418,,,,,,,,,,,
5,1.6631223,,,,,,,,,,,
10,2.175692,,,,,,,,,,,
10,2.4746318,,,,,,,,,,,
5,3.0066842,,,,,,,,,,,
5,3.7131047,,,,,,,,,,,
10,3.9296576,,,,,,,,,,,
10,1.7597658,,,,,,,,,,,
10,2.0976733,,,,,,,,,,,
10,11.5048953,,,,,,,,,,,
10,4.2731072,,,,,,,,,,,
5,2.5968053,,,,,,,,,,,
10,2.8914955,,,,,,,,,,,
10,2.7068812,,,,,,,,,,,
10,5.4943716,,,,,,,,,,,
5,2.5053843,,,,,,,,,,,
5,6.6612321,,,,,,,,,,,
5,7.8284014,,,,,,,,,,,
5,2.7370904,,,,,,,,,,,
5,2.5098984,,,,,,,,,,,
5,2.148529,,,,,,,,,,,
5,2.5196469,,,,,,,,,,,
5,1.9272346,,,,,,,,,,,
5,1.7619935,,,,,,,,,,,
5,1.6641354,,,,,,,,,,,
5,1.6804456,,,,,,,,,,,
10,2.7456697,,,,,,,,,,,
10,1.5881535,,,,,,,,,,,
10,2.7478694,,,,,,,,,,,
10,2.0921747,,,,,,,,,,,
10,2.0292402,,,,,,,,,,,
5,2.4479745,,,,,,,,,,,
5,1.9787457,,,,,,,,,,,
10,2.2815304,,,,,,,,,,,
10,2.7545843,,,,,,,,,,,
5,2.1975991,,,,,,,,,,,
5,1.9171808,,,,,,,,,,,
5,1.5672252,,,,,,,,,,,
5,1.9150606,,,,,,,,,,,
10,2.1671169,,,,,,,,,,,
5,1.6964187,,,,,,,,,,,
5,2.6445476,,,,,,,,,,,
10,2.8970867,,,,,,,,,,,
5,2.1054636,,,,,,,,,,,
10,1.5985165,,,,,,,,,,,
10,1.3279029,,,,,,,,,,,
5,1.6331409,,,,,,,,,,,
10,1.4325212,,,,,,,,,,,
5,1.9794731,,,,,,,,,,,
10,2.851953,,,,,,,,,,,
5,2.4342851,,,,,,,,,,,
10,1.8648639,,,,,,,,,,,
10,3.1370714,,,,,,,,,,,
5,2.6925765,,,,,,,,,,,
10,1.7837507,,,,,,,,,,,
5,2.7846065,,,,,,,,,,,
10,2.809704,,,,,,,,,,,
5,1.6495774,,,,,,,,,,,
5,1.8688704,,,,,,,,,,,
