num_distr,mouse.time,,,,,,,,,,,
10,1.4278158,,,,,,,,,,,
10,2.036509,,,,,,,,,,,
10,1.7281336,,,,,,,,,,,
10,3.1061,,,,,,,,,,,
10,4.3549824,,,,,,,,,,,
10,3.0843439,,,,,,,,,,,
10,3.1023554,,,,,,,,,,,
5,4.4003594,,,,,,,,,,,
5,1.8589943,,,,,,,,,,,
10,1.8713014,,,,,,,,,,,
10,2.3750268,,,,,,,,,,,
5,1.5752652,,,,,,,,,,,
5,3.1978142,,,,,,,,,,,
10,2.4997918,,,,,,,,,,,
10,3.796639,,,,,,,,,,,
10,1.570492,,,,,,,,,,,
5,2.0045441,,,,,,,,,,,
5,1.8461291,,,,,,,,,,,
10,2.1514698,,,,,,,,,,,
5,1.9696265,,,,,,,,,,,
5,1.9452172,,,,,,,,,,,
10,1.5448625,,,,,,,,,,,
10,5.4398789,,,,,,,,,,,
5,1.3836285,,,,,,,,,,,
5,2.1169292,,,,,,,,,,,
5,2.7974575,,,,,,,,,,,
10,3.7014055,,,,,,,,,,,
10,3.4938981,,,,,,,,,,,
10,1.740782,,,,,,,,,,,
5,1.3086231,,,,,,,,,,,
5,1.6643562,,,,,,,,,,,
5,1.4850706,,,,,,,,,,,
10,2.823179,,,,,,,,,,,
5,1.3021366,,,,,,,,,,,
5,1.9781123,,,,,,,,,,,
5,1.7975253,,,,,,,,,,,
10,2.4211723,,,,,,,,,,,
5,2.580527,,,,,,,,,,,
10,2.6998789,,,,,,,,,,,
5,1.5859917,,,,,,,,,,,
5,1.2667956,,,,,,,,,,,
5,2.0847365,,,,,,,,,,,
10,15.3190647,,,,,,,,,,,
10,3.596342,,,,,,,,,,,
5,1.5510071,,,,,,,,,,,
10,2.2360191,,,,,,,,,,,
5,1.5158747,,,,,,,,,,,
10,2.00584,,,,,,,,,,,
10,5.0281299,,,,,,,,,,,
10,3.7884674,,,,,,,,,,,
10,3.0000172,,,,,,,,,,,
5,2.0672785,,,,,,,,,,,
5,2.2520576,,,,,,,,,,,
10,6.2187012,,,,,,,,,,,
10,1.7605967,,,,,,,,,,,
5,1.355646,,,,,,,,,,,
10,1.7262832,,,,,,,,,,,
10,2.7171941,,,,,,,,,,,
5,1.8135401,,,,,,,,,,,
